id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
58574,Sherlock Holmes: A Game of Shadows,Adventure-Action-Crime-Mystery,en,There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmesäó» intellectual equal but his capacity for evil and lack of conscience may give him an advantage over the  detective.,32.782,Warner Bros. Pictures-Village Roadshow Pictures-Silver Pictures-Wigram Productions-Lin Pictures,11/22/11,125000000,334615000,129,Released,The game is afoot.,7.125,9463,Robert Downey Jr.-Jude Law-Noomi Rapace-Jared Harris-Rachel McAdams-Eddie Marsan-Kelly Reilly-Stephen Fry-Paul Anderson-Geraldine James-William Houston-Wolf Kahler-Iain Mitchell-Jack Laskey-Patricia Slater-Karima McAdams-Richard Cunningham-Marcus Shakesheff-Mark Sheals-George Taylor-Michael Webber-Mike Grady-Alexandre Carril-Victor Carril-Thorston Manderlay-Affif Ben Badra-Daniel Naprous-Lancelot Weaver-Vladimir Furdik-Alexander Devrient-Fatima Adoum-Stanley Kaye-Thierry Neuvic-Martin Nelson-Mark Llewelyn-Evans-Anthony Inglis-Ian Wilson-Pope-Pamela Hay-Laurence Dobiesz-Peter Stark-Roman JankoviÛ-Fredrick Ruth-Carsten Hayes-Jonathan Christie-James McNeill-Laurentiu Possa-Maitland Chandler-Joe Egan-Clive Russell-Sala Baker,paris france-london england-detective inspector-steampunk-buddy-criminal mastermind-19th century-sherlock holmes,/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg,/nVMalJRUsOeGP5xPx9ULmirZ4cJ.jpg,10528-46541-1865-56292-49538-285-20526-41154-58-38356-10138-10764-2080-27578-1858-36557-64635-2501-36668-39514-8373
479306,Never Say Die,Comedy-Fantasy,zh,A boxer and a journalist accidentally exchange bodies after they are struck by current embarking a series of adventures.,3.511,New Classics Media-Fun Age Pictures,9/30/17,0,334530869,100,Released,,5.353,34,Allen Ai Lun-Ma Li-Shen Teng-Xue Haowen-Chang Yuan-Yin Zheng-Wang Zhi-Wang Chengsi-Tian Yu-Gao Zhiheng,china-sports-boxing,/6GOMHYKPPsie8u5Cyl7PXNaGl8S.jpg,/lyGuft4aGUrCTvsOBNlvb6YcRCE.jpg,
36218,Pokí©mon: Jirachi - Wish Maker,Family-Action-Animation-Adventure-Fantasy-Science Fiction,ja,Ash May Brock and Max come upon the festival of the Wishing Star of Seven Nights. During their enjoyment the legendary Pokemon--Jirachi descends from the heavens and befriends Max. Jirachi with the power to grant any wish is sought after by many people wanting to claim its power. One man seeks to use its legendary power to revive an ancient Pokemon known as Groudon unaware of the dangers hidden within Jirachi's powers,18.127,Shogakukan Production-OLM-Pikachu Project,7/19/03,0,334000000,81,Released,,6.5,221,Rica Matsumoto-Yíéji Ueda-KAORI-Fushigi Yamada-Ikue Otani-Tomiko Suzuki-Shin-ichiro Miki-Megumi Hayashibara-Inuko Inuyama-Koichi Yamadera-Papaya Suzuki-Riho Makise-Unsho Ishizuka,comet-wish-anime,/5TBXNazCYqi28PSqDVdeFnap3Wd.jpg,/yWl2xNPc30P9SAbCUduFpeiztUd.jpg,34065-33875-16808-12600-34067-47292-10991-39057-25961-12599-88557-50087-227679-150213-350499-115223-36897-10228-303903-137773-382190
9738,Fantastic Four,Action-Adventure-Fantasy-Science Fiction,en,"During a space voyage four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong äó_ thing. Together these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",35.959,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG-1492 Pictures-Marvel Enterprises-20th Century Fox-Bernd Eichinger Productions-Constantin Film,6/29/05,100000000,333535934,106,Released,4 times the action. 4 times the adventure. 4 times the fantastic.,5.771,8447,Ioan Gruffudd-Jessica Alba-Chris Evans-Michael Chiklis-Julian McMahon-Hamish Linklater-Kerry Washington-Laurie Holden-David Parker-Kevin McNulty-Maria Menounos-Michael Kopsa-Andrew Airlie-Pascale Hutton-G. Michael Gray-David Richmond-Peck-Penelope Parkes-Aonika Laurent-Jason Schombing-Jason Diablo-Colin Lawrence-Paul Belsito-Dee Jay Jackson-Morgan Reynolds-Gina Holden-Donavon Stinson-Douglas Weston-Tony Alcantar-Brenda Crichlow-Peter Bryant-Lorena Gale-Danielle Dunn-Morris-Nicole Muí±oz-Daniel Bacon-Bobby Bysouth-Kenny Bartram-Ronnie Renner-Brian Deegan-Marlaina Mah-Tre Verhoeven-Juanita Mirehouse-Stefanie Singer-Jamie Little-Doug Abrahams-Ron Chartier-Stan Lee-Barbara Christabella-Sanja Banic-Ed Hodson-John Speredakos-Jason Kaufman-Preston Thomas Peet-Steven Fulani Hart-Bethann Schebece-Lou Torres-Peggy Gormley-Maurice Tyson-Jaimie McVittie-Jenni Squair-Lia Salmond-Ellen Ewusie-Ylenia Aurucci-Michelle Zembruski-Kathleen Mullan-Georgia Dewson-Sienna Rose-Hector A. Leguillow-Ben Mulroney-Terry David Mulligan-Lauren Síçnchez-Mark S. Allen-Jon Brady-Taryn Winter Brill-Sara Edwards-Heidi Eng-Jim Ferguson-Sam Hallenbeck-Mike Waco-Marian Etoile Watson-Richard Ho-Dave Holmes-Andrew Hunsaker-Taylor Johnson-Bonnie Laufer-Krebs-Lisa Fuller Magee-Bret Martin-Liam Mayclem-Scott Patrick-Shaheem Reid-Sam Rubin-Maria Salas-Devon Soltendieck-Patrick Stoner-Lee Thomas-Tony Toscano-Jennifer Lothrop,flying-sibling relationship-fire-marriage proposal-radiation-dna-missile-mask-transformation-friendship-superhero-based on comic-space-laboratory-explosion-scientist-super power-space station-brooklyn bridge-fantastic four-superhuman strength-invisibility-elasticity,/8HLQLILZLhDQWO6JDpvY6XJLH75.jpg,/jkBEPKRq4HWlLwsMFMdDiYwaCle.jpg,1979-559-36658-36668-1593-558-1250-608-44912-36657-1734-557-1927-2080-564-950-8960-1724-1858-166424-953
714,Tomorrow Never Dies,Adventure-Action-Thriller,en,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,24.957,Eon Productions-United Artists-Danjaq,12/11/97,110000000,333011068,119,Released,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.,6.3,2673,Pierce Brosnan-Michelle Yeoh-Jonathan Pryce-Teri Hatcher-Judi Dench-Ricky Jay-Desmond Llewelyn-Gí_tz Otto-Samantha Bond-Vincent Schiavelli-Joe Don Baker-Colin Salmon-Geoffrey Palmer-Julian Fellowes-Terence Rigby-Nina Young-Daphne Deckers-Colin Stinton-Al Matthews-Cecilie Thomsen-Mark Spalding-Bruce Alexander-Anthony Green-Christopher Bowen-Julian Rhind-Tutt-Gerard Butler-Michael Byrne-Pip Torrens-Hugh Bonneville-Jason Watkins-Brendan Coyle-Nadia Cameron-Blakey-Vincent Wang-Dinny Powell-Romo Gorrara-Laura Brattan-Antje Schmidt-Sophie Schí_tt-Khan Bonfils,london england-england-spy-china-intelligence-missile-manipulation of the media-secret intelligence service-special car-media tycoon-navy-motorcycle-secret service-hamburg germany,/gZm002w7q9yLOkltxT76TWGfdZX.jpg,/yUHP5AectnhcG4dWJ53L3uQvOgu.jpg,36643-36669-710-708-709-700-699-682-698-681-691-253-707-667-660-668-36670-646-657-658-10764
87,Indiana Jones and the Temple of Doom,Adventure-Action,en,After arriving in India Indiana Jones is asked by a desperate village to find a mystical stone. He agrees äóñ and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.,44.819,Paramount-Lucasfilm,5/23/84,28000000,333000000,118,Released,If adventure has a name... it must be Indiana Jones.,7.3,7934,Harrison Ford-Kate Capshaw-Ke Huy Quan-Amrish Puri-Roshan Seth-Philip Stone-Roy Chiao-David Yip-Ric Young-Chua Kah Joo-Rex Ngui-Philip Tan-Dan Aykroyd-Akio Mitamura-Michael Yama-D.R. Nanayakkara-Dharmadasa Kuruppu-Stany De Silva-Ruby de Mel-Denavaka Hamine-Iranganie Serasinghe-Dharshana Panangala-Raj Singh-Frank Olegario-Ahmed El Shenawi-Arthur F. Repola-Nizwar Karanj-Pat Roach-Moti Makan-Mellan Mitchell-Bhasker Patel-Arjun Pandher-Zia Gelani-Debbie Astell-Maureen Bacchus-Corinne Barton-Carol Beddington-Sharon Boone-Elizabeth Burville-Marisa Campbell-Christine Cartwright-Andrea Chance-Jan Colton-Louise Dalgleish-Lorraine Doyle-Vanessa Fieldwright-Brenda Glassman-Elaine Gough-Sue Hadleigh-Sarah-Jane Hassell-Samantha Hughes-Julie Kirk-Deirdre Laird-Vicki McDonald-Nina McMahon-Julia Marstand-Gaynor Martine-Lisa Mulidore-Dawn Reddall-Rebekkah Sekyi-Clare Smalley-Lee Sprintall-Jenny Turnock-Ruth Welby-Yash Agnihotri-Dickey Beer-Kenneth Coombs-Sidney Ganis-Billy Horrigan-Kathleen Kennedy-Brad Kesten-Alex Klaus-Katie Leigh-Patrick Loh-George Lucas-Tress MacNeille-Frank Marshall-Anthony Powell-Steven Spielberg-Guy Standeven-Ron Taylor,riddle-treasure-wind-elephant-heart-crocodile-bridge-skeleton-treasure hunt-mystery-torture-india-monkey-archaeologist-conveyor belt-child driving car-mine car-rope bridge-splits-adventurer-archeology-1930s,/o45ddOd2UV5nHbxU8WHkVsQNC6j.jpg,/iO73omOyLwUPW22EpaZkJNC72ec.jpg,89-85-217-1892-196-1573-165-1894-1891-329-607-1893-1895-218-562-1572-601-105-954-620-330
105864,The Good Dinosaur,Adventure-Animation-Family,en,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,54.922,Pixar,11/14/15,175000000,332207671,93,Released,Little Arms With Big Attitude,6.742,4897,Frances McDormand-Raymond Ochoa-Jeffrey Wright-Steve Zahn-Sam Elliott-Anna Paquin-John Ratzenberger-A.J. Buckley-Marcus Scribner-Peter Sohn-Maleah Nipay-Padilla-Jack Bright-Ryan Teeple-Jack McGraw-Mandy Freund-Steven Clay Hunter-David Boat-Carrie Paff-Calum Grant,tyrannosaurus rex-friendship-cartoon-friends-alternate history-dinosaur-fear-storm-nature-journey,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,/cF3H9pyUF6dsvqlYUcH0TyBAMTG.jpg,127380-62211-150540-49013-62177-2062-9487-920-863-14160-12-453204-10193-9806-260514-585-159824-269149-862-228161-10681
165,Back to the Future Part II,Adventure-Comedy-Science Fiction,en,Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight Marty finds himself bound for 1955 and face to face with his teenage parents -- again.,34.419,Universal Pictures-Amblin Entertainment,11/22/89,40000000,332000000,108,Released,"Roads? Where we're going, we don't need roads!",7.749,11328,Michael J. Fox-Christopher Lloyd-Lea Thompson-Thomas F. Wilson-Elisabeth Shue-James Tolkan-Jeffrey Weissman-Casey Siemaszko-Billy Zane-J.J. Cohen-Charles Fleischer-E. Casanova Evans-Jay Koch-Charles Gherardi-Ricky Dean Logan-Darlene Vogel-Jason Scott Lee-Elijah Wood-John Thornton-Theo Schwartz-Lindsey Whitney Barry-Judy Ovitz-Stephanie Williams-Marty Levy-Flea-Jim Ishida-Nikki Birdsong-Al White-Junior Fann-Shaun Hunter-George Buck Flower-Neil Ross-Tamara Carrera-Tracy Dali-Jennifer Brown-Irina Cashen-Angela Greenblatt-Cameron Moore-Justin Mosley Spink-Lisa Freeman-John Erwin-Harry Waters Jr.-David Harold Brown-Tommy Thomas-Lloyd L. Tolbert-Granville 'Danny' Young-Wesley Mann-Joe Flaherty-Marc McClure-Crispin Glover-Stephanie E. Williams-Mary Ellen Trainor,skateboarding-flying car-car race-lightning-guitar-inventor-time travel-sequel-car crash-diner-alternate history-thunderstorm-tunnel-high school dance-hoverboard-2010s,/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,/iGkZLNllCJH9QqKIAIkg5NSy8I6.jpg,196-105-89-85-87-329-607-218-601-280-1891-558-620-562-608-863-1894-1892-217-1895-36658
311324,The Great Wall,Action-Adventure-Fantasy,en,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,37.049,Legendary East-Universal Pictures-Atlas Entertainment-Le Vision Pictures-Kava Productions-China Film Group Corporation-dentsu-Fuji Television Network-Legendary Pictures,12/16/16,150000000,331957105,103,Released,1700 years to build. 5500 miles long. What were they trying to keep out?,6,4813,Matt Damon-Jing Tian-Willem Dafoe-Andy Lau-Pedro Pascal-Zhang Hanyu-Han Lu-Lin Gengxin-Eddie Peng-Huang Xuan-Ryan Zheng Kai-Karry Wang-Chen Xuedong-Pilou Asbí_k-Numan Acar-Johnny Cicco-Yu Xintian-Liu Enjia-Stephen Chang-Li Heng-Li Jingmu-Kenny Lin,monster-china-archer-female soldier-historical fiction-explosion-period drama-british soldier-great wall of china-15th century-female general-war,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,/jmg9qYhzPZdYuNaOZr5xrQPK6cQ.jpg,940609-927575-154634-588361-37634-43205-79544-86184-24212-52795-293167-244971-121856-289339-282035-105444-115969-25627-68735-462677-648457
550988,Free Guy,Comedy-Adventure-Science Fiction,en,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,88.432,Berlanti Productions-21 Laps Entertainment-Maximum Effort-Lit Entertainment Group-20th Century Studios,8/11/21,110000000,331526598,115,Released,Life's too short to be a background character.,7.59,6912,Ryan Reynolds-Jodie Comer-Joe Keery-Lil Rel Howery-Utkarsh Ambudkar-Taika Waititi-Channing Tatum-Aaron W Reed-Britne Oldford-Camille Kostek-Mark Lainer-Mike Devine-Sophie Levy-Vernon Scott-Naheem Garcia-Anabel Graetz-Ric Plamenco-Kenneth Israel-Michael Malvesti-Colin Allen-Michael Tow-Hugh Jackman-Dwayne Johnson-Tina Fey-John Krasinski-Chris Evans-Alex Trebek-Lara Spencer-Matthew Cardarople-Jonathan De Azevedo-Destiny Claymore-Ninja-Pokimane-Lannan Eacott-Seíçn McLoughlin-DanTDM-Charlotte Levy-Colette Levy-Mariama Conde-Olivia Z. Cote-Ryan Doyle-Bob Gilliam-Terri Schwartz-Eugene Nomura-Euri Nomura-Octavia Chavez-Richmond-Raj Jawa-Charlie Lehmer-Elainy Mata-Jack McLaglen-Jose Guns Alves-Minh-Anh Day-Ella Faria-Francisco Marquez-Owen Burke-Timothy John Smith-Justin Johnston-Patrick Vincent Curran-Lily Steven-Gabrielle Lorthe-Briana Mitchell-Rosario Corso-Regina Taufen-Liam Campos-Piper Acord-Brett Schneider-Omar Ghonim-Tait Fletcher-Emma Jonnz-Janelle Feigley-Brandon Scales,video game-artificial intelligence-gun-hero-virtual reality-code-gamer-breaking the fourth wall-bank robbery-bank teller-programmer-heroic,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,566525-436969-438631-451048-497698-512195-580489-524434-370172-696806-385128-568620-425909-631843-634649-335787-999115-940270-337404-688177-476669
187017,22 Jump Street,Crime-Comedy-Action,en,After making their way through high school (twice) big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team and Schmidt infiltrates the bohemian art major scene they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men college might be the best thing that ever happened to them.,29.272,Columbia Pictures-Original Film-MRC-LStar Capital-Metro-Goldwyn-Mayer-Stephen J. Cannell Productions-75 Year Plan Productions-Storyville Films-JHF Productions,6/5/14,50000000,331333876,112,Released,They're not 21 anymore,6.8,7282,Jonah Hill-Channing Tatum-Peter Stormare-Wyatt Russell-Amber Stevens West-Jillian Bell-Ice Cube-Keith Lucas-Kenneth Lucas-Nick Offerman-Jimmy Tatro-Caroline Aaron-Craig Roberts-Marc Evan Jackson-Joe Chrest-Eddie J. Fernandez-Rye Rye-Johnny Pemberton-Stanley Wong-Dax Flame-Diplo-Tyler Forrest-John Bostic-Richard Grieco-Dustin Nguyen-Ian Hoch-Kate Adair-Drew Cross-Katrina Despain-Oscar Gale-Janeline Hayes-Jackie Bohne-Jason Richard Allan Foster-Toby Nichols-Toby Holguin-Eddie Perez-Mickey Facchinello-Tom Ventura-Brian Schacter-Sam Schweikert-Jack Maloney-Rob Riggle-Dave Franco-Queen Latifah-Patton Oswalt-H. Jon Benjamin-Anna Faris-Bill Hader-Seth Rogen-Will Forte-Ramiro 'Ramir' Delgado Ruiz-Rachel Acuna-Vanessa Amaya-Chris Angerdina-John L. Armijo-Eric Berris-Libby Blake-Renaldo Brady-Emanuel Brooks-Tom Bui-Gustavo Cardozo-Blas Sien Diaz-Eddie Eniel-Joseph Fischer-Julian Garnik-Juan Gaspard-Kurt Grossi-Lyle R. Guidroz-Christopher Heskey-Skyler Joy-Adam Karchmer-Kurt Krause-Joshua Lamboy-Jaci LeJeune-Jacqueline Harris Matherne-Ashlyn McEvers-Quintin McKemie II-Anna Medley-David Stephen Mitchell-Jesse Moore-Jean Pierre Prats-Anthony Ramsey-Lisa Raziano-Gus Rhodes-Edwin Richardson-Jeff Sanders-Larissa Santiago-William Schaff-Robert Segari-Carl Singleton-Anne Speed-Sean Stevens-John Teal Jr.-Steve Terada-Joseph Uzzell-Donald Watkins-Stephen Daniel Wayne-Steven Williams-Michael Wozniak-Jesse Yarborough-Don Yesso-Ahmed Zakzouk,high school-undercover cop-buddy cop-buddy comedy-aftercreditsstinger-duringcreditsstinger,/850chzYHYbT3IISl6Q7dbBuFP2B.jpg,/kdyYOwpKvvD2fSbwfnMM2YPAzfq.jpg,64688-37949-86369-10988-437816-195589-412186-405908-228967-109414-193893-168530-137106-138832-102382-127585-8363-101299-98566-225886
1597,Meet the Parents,Comedy-Romance,en,Greg Focker is ready to marry his girlfriend Pam but before he pops the question he must win over her formidable father humorless former CIA agent Jack Byrnes at the wedding of Pam's sister. As Greg bends over backward to make a good impression his visit to the Byrnes home turns into a hilarious series of disasters and everything that can go wrong does all under Jack's critical hawklike gaze.,15.363,Tribeca Productions-Universal Pictures-Nancy Tenenbaum Films-DreamWorks Pictures,10/6/00,55000000,330444045,108,Released,First comes love. Then comes the interrogation.,6.7,5367,Ben Stiller-Robert De Niro-Teri Polo-Blythe Danner-Nicole DeHuff-Jon Abrahams-Owen Wilson-James Rebhorn-Tom McCarthy-Phyllis George-Kali Rocha-Bernie Sheredy-Judah Friedlander-Peter Bartlett-John Elsen-Mark Hammer-Amy Hohn-William Severs-John Fiore-Marilyn Dobrin-Marci Reid-Frank Santorelli-Russell Hornsby-Patricia Cook-Cody Arens-Cole Hawkins-Spencer Breslin-Ina Rosenthal-Kim Rideout-Kresh Novakovic-John Joseph Gallagher-G. A. Aguilar-Lynn Ann Castle,nurse-cia-airport-cat-orderly-airplane-father-in-law-epistaxis-daughter-lost baggage-urn-pavilion-volleyball-hospital-wedding,/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg,/qcVrlyPFlPgCsmzorvELvpJN9Be.jpg,693-39451-544-1593-9472-9522-1824-854-310-18360-1624-8488-788-9398-8467-9339-3981-2698-3049-2105-9506
856,Who Framed Roger Rabbit,Fantasy-Animation-Comedy-Crime,en,'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.,27.276,Amblin Entertainment-Silver Screen Partners III-Touchstone Pictures,6/21/88,70000000,329803958,104,Released,"It's the story of a man, a woman, and a rabbit in a triangle of trouble.",7.514,5015,Bob Hoskins-Christopher Lloyd-Joanna Cassidy-Charles Fleischer-Stubby Kaye-Alan Tilvern-Richard LeParmentier-Lou Hirsch-Betsy Brantley-Joel Silver-Paul Springer-Richard Ridings-Edwin Craig-Lindsay Holiday-Mike Edmonds-Morgan Deare-Danny Capri-Christopher Hollosy-Jean-Paul Sipla-Laura Frances-Joel Cutrara-Billy J. Mitchell-Eric B. Sindon-Ed Herlihy-James O'Connell-Eugene Gutierrez-April Winchell-Mae Questel-Mel Blanc-Tony Anselmo-Mary T. Radford-Joe Alaskey-David L. Lander-Fred Newman-June Foray-Russi Taylor-Les Perkins-Richard Williams-Wayne Allwine-Pat Buttram-Jim Cummings-Jim Gallant-Frank Sinatra-Tony Pope-Peter Westy-Cherry Davis-Jack Angel-Jeff Arbaugh-Corey Burton-Nancy Cartwright-Amy Irving-Mickie McGowan-Kathleen Turner-Frank Welker,falsely accused-based on novel or book-movie business-suspicion of murder-mental breakdown-innocence-cartoon-whodunit-los angeles california-love sickness-private detective-movie star-cartoon rabbit-neo-noir-1940s-live action and animation,/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,/tym6NH7ybFeldBuYYp0RSLpjZFq.jpg,2300-927-9340-196-10144-12092-879-9354-9325-165-601-10693-12230-2978-928-620-10895-4011-11360-10112-11886
44214,Black Swan,Drama-Thriller-Horror,en,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,45.569,Fox Searchlight Pictures-Cross Creek Pictures-Protozoa Pictures-Phoenix Pictures-Dune Entertainment,12/3/10,13000000,329400000,108,Released,Perfection is not just about control. It's also about letting go.,7.68,13837,Natalie Portman-Mila Kunis-Vincent Cassel-Barbara Hershey-Winona Ryder-Benjamin Millepied-Ksenia Solo-Kristina Anapau-Janet Montgomery-Sebastian Stan-Toby Hemingway-Sergio Torrado-Mark Margolis-Tina Sloan-Abraham Aronofsky-Charlotte Aronofsky-Marcia Jean Kurtz-Shaun O'Hagan-Chris Gartin-Deborah Offner-Stanley B. Herman-Michelle Rodriguez Nouel-Kurt Froman-Marty Krzywonos-Leslie Lyles-John Epperson-Arkadiy Figlin-Tim Fain-Sarah Lane-Liam Flaherty-Patrick Heusinger-Marina Stavitskaya-Olga Kostritzky-Christine Redpath-Alexandra Damiani-Rebecca Azenberg-Laura Bowman-Holly L. Fusco-Abigail Mentzer-Barette Vance-Lillian di Piazza-Megan Dickinson-Jessy Hendrickson-GeneviíÂve Lebean-Rachel Jambois-Ryoko Sadoshima-Kaia A. Tack-Lauren Fadeley-Sarah Hay-Adrianna de Svastich-Jamie Wolf-Carrie Lee Riggins-Gina Artese-Daralina Komar-Tim Lacatena-Alyson Cambridge-Anne Bergstedt Jordanova,new york city-dancing-dancer-nightmare-competition-obsession-insanity-paranoia-hallucination-ballet dancer-ballet-female protagonist-psychological thriller-fear-heartbreak-mental illness-madness-reality vs fantasy-swan lake-ballerina-stage performance-self-harm-mother daughter relationship-self destructiveness-theater-pointe shoes,/rH19vkjAzCZ0HIUvrgB3rowm68h.jpg,/hqh5O4KssfJWI62HGAgrjHXbxhD.jpg,11324-162-641-683841-694-194-350-122928-65754-10681-141-752-10528-1124-807-4922-27205-24-37799-14160-12
9671,Crocodile Dundee,Adventure-Comedy,en,When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple it's a clash of cultures and a recipe for good-natured comedy as naí¿ve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.,17.114,Paramount-Rimfire Films,9/26/86,5000000,328203506,104,Released,There's a little of him in all of us.,6.4,1626,Paul Hogan-Linda Kozlowski-Mark Blum-David Gulpilil-Michael Lombard-John Meillon-Ritchie Singer-Reginald VelJohnson-Rik Colitti-John Snyder-Steve Rackman-Caitlin Clarke-Anne Francine-Irving Metzman-Paul Greco-Maggie Blinco-Gerry Skilton-Terry Gill-Peter Turnbull-Khristina Totos-Graham 'Grace' Walker-David Bracks-Brett Hogan-J.J. Cole-Gwyllum Evans-Clarie Hague-Jan Saint-Peter Bucossi-Sullivan Walker-Bobby Alto-Anne Carlisle-Paige Matthews-Nancy Mette-Barry Kivel-Tony Holmes-Dan Lounsbery-Dolores Messina-Danny Aiello III-Dhonna Harris Goodale-Tony LaFortezza-Joe Pentangelo,new york city-prostitute-hotel-journalist-culture clash-subway-crocodile-wilderness-knife-tourist-limousine-poacher-fish out of water-adventurer-australian outback-kangaroo,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,/8nSB593brq5iI3RTLGnjNqnhK46.jpg,9396-53460-9290-9336-96-10328-9354-10157-12154-8009-12118-951-90-10303-9493-2605-9326-8856-10136-623-10345
807,Se7en,Crime-Mystery-Thriller,en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind while his novice partner Mills scoffs at his efforts to unravel the case.",70.903,New Line Cinema-Juno Pix-Cecchi Gori Pictures,9/22/95,33000000,327311859,127,Released,Seven deadly sins. Seven ways to die.,8.371,19950,Morgan Freeman-Brad Pitt-Gwyneth Paltrow-John Cassini-Peter Crombie-Reg E. Cathey-R. Lee Ermey-Kevin Spacey-Daniel Zacapa-Andrew Kevin Walker-George Christy-Endre Hules-Hawthorne James-Bob Mack-William Davidson-Bob Collins-Jimmy Dale Hartsell-Richard Roundtree-Charline Su-Dominique Jennings-Allan Kolman-Beverly Burke-Gene Borkan-Julie Araskog-Mario Di Donato-Alfonso Freeman-John C. McGinley-Harrison White-Bob Stephenson-Michael Reid MacKay-Richard Portnow-Tudor Sherrard-Mark Boone Junior-Pamala Tyson-Lennie Loftin-Sarah Reinhardt-Emily Wagner-Martin Serene-Michael Massee-David Correia-Ron Blair-Jennifer Mueller-Leland Orser-Lexie Bigham-Evan Mirand-Paul Eckstein-Harris Savides-Rachel Flanagan-Heidi Schanz-Brian Evers-Shannon Wilcox-Richard Schiff-James Deeth-John Santin-Charles A. Tamburro-Richmond Arquette-Duffy Gaver-Charles S. Dutton-Arthur Max,drug dealer-rage and hate-police-s.w.a.t.-sadism-self-fulfilling prophecy-psychopath-detective-rain-investigation-pension-evisceration-pride and vanity-immoderateness-insomnia-murder-serial killer-religion-seven deadly sins-depravity-neo-noir,/6yoghtyTpznpBik8EngEmJskVUO.jpg,/dYjZ27hDw2QFaEIfzbNGwW0IkV9.jpg,550-594417-680-11324-274-77-16869-629-13-27205-1124-1422-278-769-857-603-101-155-500-424-694
